room_id,host_id,total_score
2423613,7000428,8.414
9858437,7772875,8.536
5453775,4678912,8.536
432734,2150893,8.536
5676025,9240847,8.536
3052935,886871,8.536
9494511,15583990,8.536
13592,25188,8.536
8231382,23777641,8.536
57156,271947,8.658000000000001
321328,8302344,8.658000000000001
8337048,16330682,8.658000000000001
7264674,6055747,8.658000000000001
21337,25188,8.658000000000001
6480616,30666720,8.658000000000001
67774,26988,8.658000000000001
8309711,43810746,8.658000000000001
4549400,6530175,8.658000000000001
10427199,48494513,8.658000000000001
5903001,30658962,8.658000000000001
1520701,8116589,8.658000000000001
9855805,48494513,8.658000000000001
7746589,814298,8.658000000000001
4670285,24158689,8.658000000000001
5967594,26956083,8.658000000000001
3628320,2863349,8.658000000000001
3808557,19572355,8.780000000000001
8384444,14587487,8.780000000000001
6831553,35788567,8.780000000000001
7527149,10502779,8.780000000000001
4588530,23785538,8.780000000000001
10542140,54361238,8.780000000000001
9541295,20857768,8.780000000000001
5884429,15396970,8.780000000000001
6971836,36554652,8.780000000000001
5371051,27842033,8.780000000000001
7071883,4609373,8.780000000000001
10106081,40885583,8.780000000000001
10356880,41565478,8.780000000000001
2723274,8790904,8.780000000000001
9611852,49731364,8.780000000000001
7321217,38352201,8.780000000000001
6992859,36660602,8.780000000000001
5612512,20857768,8.780000000000001
8310653,18604433,8.780000000000001
7632130,40035856,8.780000000000001
6059968,5028116,8.780000000000001
11498583,25938928,8.792
10233104,25938928,8.914
6014737,25806655,8.914
5639731,1444340,8.914
1426711,7673571,9.036
8575476,22110106,9.036
9491360,21184200,9.036
9824155,50599963,9.036
613719,970426,9.036
2077794,1500300,9.036
5395617,27969050,9.036
4518380,10478250,9.036
1425973,1015632,9.036
4518100,10478250,9.036
13059,50866,9.036
7708436,236790,9.036
3303497,16684348,9.036
1964878,9419684,9.036
2633478,50866,9.036
7731797,12243051,9.036
6465075,635157,9.036
4787027,1321084,9.036
2706986,501255,9.036
4750791,508268,9.036
11223924,9410008,9.158000000000001
3371742,17011534,9.158000000000001
7511838,26956083,9.158000000000001
8753913,43449123,9.158000000000001
7693009,2182717,9.158000000000001
6276572,11071285,9.158000000000001
10734159,21184200,9.158000000000001
6322283,19798741,9.158000000000001
7479725,17892292,9.158000000000001
7129785,13892399,9.158000000000001
3048961,508268,9.158000000000001
8733397,799496,9.158000000000001
3394437,16912440,9.158000000000001
3363097,261895,9.158000000000001
4435928,23025515,9.158000000000001
9273,4804,9.158000000000001
7205210,37726868,9.158000000000001
2950175,1697505,9.158000000000001
8587030,45192503,9.158000000000001
4402209,8139434,9.158000000000001
4034018,20915681,9.158000000000001
7741566,26956083,9.158000000000001
9698226,2574884,9.158000000000001
6677640,34950334,9.158000000000001
4532603,5670307,9.158000000000001
3250739,16442921,9.17
82637,416912,9.292
2933661,11487565,9.292
7904057,41662549,9.414
8227206,43384196,9.414
6300089,29483150,9.414
8999219,5618949,9.414
2547075,3137257,9.414
7921131,12243051,9.414
9494212,15583990,9.414
4065322,17763937,9.414
8171657,31040010,9.414
2247190,9419684,9.414
5649821,28241697,9.414
2481019,508268,9.414
5454513,4962900,9.414
8518091,42202173,9.414
8439372,44341268,9.414
4040151,9419684,9.414
7575052,9653086,9.536
6401859,17890131,9.536
7035556,15589117,9.536
1403408,255183,9.536
3953472,8202984,9.536
8132683,42946164,9.536
4737304,24158689,9.536
4456987,23127374,9.536
6881541,13124709,9.536
2166134,1851428,9.536
6923446,36287718,9.536
5743939,9402135,9.536
5384923,27840245,9.536
8814105,4962900,9.536
11656698,8898973,9.536
4489490,20857768,9.536
8704161,45692962,9.536
7292184,11544688,9.536
6187208,21407622,9.536
6939162,16379445,9.536
8521792,40108777,9.536
4150640,20857768,9.536
6939126,36379082,9.548
7853079,814298,9.67
3309941,9419684,9.792
6728273,26754605,9.792
6629929,63525,9.792
2384581,12083797,9.792
801722,8229,9.792
6709682,212445,9.792
238846,434539,9.792
7978515,1849822,9.792
1902160,3609519,9.792
5952474,508268,9.792
11950725,42500137,9.792
6748300,12811955,9.792
8219270,757253,9.792
7933149,814298,9.792
8663720,33525422,9.792
8354938,206353,9.792
10068240,15583990,9.792
530983,71783,9.792
9942503,39932447,9.792
5455293,4962900,9.792
9109401,47477850,9.914
3866526,8139434,9.914
2663667,13633800,9.914
6543678,20931226,9.914
1631942,4147257,9.914
6823017,19548932,9.914
7113260,962698,9.914
9570618,49546656,9.914
6444148,3023813,9.914
9757412,50318988,9.914
5992501,1538079,9.914
9218312,47935411,9.914
3371091,1922657,9.914
10850420,14847079,9.914
369880,1683708,9.914
9731479,19013294,9.914
250983,8021,9.914
9485607,1498417,9.914
6377998,987917,9.914
8533464,7862854,9.914
10034592,20399668,9.914
4610745,23889290,9.914
8428314,32278468,9.914
496022,1956464,9.914
4069422,12340193,9.914
4744278,24380118,9.914
9414403,16492238,9.914
7377034,29713098,9.914
5726250,29688938,9.914
6080461,28662210,9.914
218984,970426,10.048
4098410,11487565,10.048
6763785,35409793,10.17
3069104,11492081,10.17
4632511,23901135,10.17
9373802,21184200,10.17
1644031,8725557,10.17
11498416,25938928,10.17
777903,4102281,10.17
4132983,9419684,10.17
6044813,117999,10.17
4143561,9419684,10.17
11255643,49194545,10.17
4518756,10478250,10.17
8442314,1551509,10.17
5481243,28425476,10.17
7527864,29187425,10.17
2183117,11132354,10.17
8716590,21184200,10.17
1185034,6481306,10.17
7480613,29890732,10.17
732999,3817361,10.292
1248870,508268,10.292
1094599,50866,10.292
9647021,639972,10.292
7965521,22110106,10.292
5762656,15501263,10.292
4662379,24124767,10.292
4405982,21644095,10.292
50032,228845,10.292
8514932,37344176,10.292
8902304,12243051,10.292
6400432,23127285,10.292
5953696,30905023,10.292
8193344,43217109,10.292
5919529,24196977,10.292
3458030,7912254,10.292
11069094,49517292,10.292
4085362,3164508,10.292
8753559,13004639,10.292
9231486,9410008,10.292
1433483,7523199,10.292
6972426,36559227,10.292
6489209,26098645,10.292
4233242,197327,10.292
7931331,12243051,10.292
9370280,304016,10.292
4777111,24595754,10.292
6200741,32156083,10.426
10941628,45392178,10.426
8792552,46076242,10.426
1059604,5291968,10.548
11069011,8291336,10.548
3289921,2212661,10.548
8519646,15098486,10.548
1636735,6846812,10.548
754845,25188,10.548
5940069,8479265,10.548
9790421,249006,10.548
6930296,35317652,10.548
3589267,11890037,10.548
10231171,19548932,10.548
839265,1997048,10.548
213086,886871,10.548
7222349,7988017,10.548
7649517,12243051,10.548
8392652,20525378,10.56
594693,2139546,10.67
2384107,4004495,10.67
5078127,10252474,10.67
3668038,739438,10.67
10503339,54155575,10.67
7805515,26956083,10.67
2538536,16067950,10.67
7918592,10849730,10.67
4032756,20907980,10.67
11334091,55324394,10.67
1861070,8879967,10.67
11588543,16681075,10.67
7379913,24982706,10.67
1668313,8834105,10.67
9237653,20684898,10.67
1541166,552418,10.67
6038520,31339113,10.67
4558443,23631661,10.67
4873568,10079944,10.67
5076880,23850983,10.67
369940,1683708,10.67
2660908,3594203,10.67
7007801,36737151,10.804
6364042,987917,10.926
18711,71783,10.926
8782991,17818556,10.926
3755609,19223882,10.926
2998554,3462813,10.926
10381729,52187617,10.926
5191658,26853841,10.926
7480676,15501263,10.926
5791960,814298,10.926
7495866,38015635,10.926
693353,25188,10.926
5735693,15501263,10.926
3060038,15575274,10.926
1183032,6471589,10.926
9454046,45369382,10.926
6378076,15020804,10.926
9027384,47123968,10.926
4598026,5383468,11.048
7954808,12243051,11.048
3905508,3381271,11.048
11462476,1369968,11.048
6793945,35331408,11.048
8548176,6570877,11.048
10494550,54099497,11.048
1810172,8834105,11.048
6677469,34949685,11.048
1510876,7799789,11.048
6214710,27608437,11.048
4447430,21093140,11.048
295285,1271326,11.048
6194602,3103040,11.048
7836038,18046526,11.048
6990023,22500410,11.048
8471852,6065334,11.048
4489588,12776560,11.048
5086521,1868179,11.048
4573458,5578043,11.182
6716295,25093280,11.182
5940928,30841304,11.182
77681,416912,11.182
28150,25188,11.182
8624898,16284736,11.182
5293067,19280995,11.182
5899031,30638417,11.304
9493951,15583990,11.304
6121709,19044311,11.304
6983246,35990162,11.304
9857,25188,11.304
4183161,21702281,11.304
8704828,5235073,11.304
1303261,2120816,11.304
8563141,43959997,11.304
7725279,38701026,11.304
9711934,31375710,11.304
4510513,20857768,11.304
4410142,22891260,11.304
4181530,3245213,11.426
7755144,29806038,11.426
6895050,36130440,11.426
4391562,6323926,11.426
9144588,47618394,11.426
932853,5028116,11.426
6292691,21705304,11.426
11229070,6873524,11.426
11983286,35275808,11.426
6843795,23249169,11.426
6990904,16337422,11.426
4849808,24953502,11.426
3897979,8139434,11.426
1840255,9617517,11.426
6426364,9653086,11.426
8090623,42726977,11.426
7651065,15396970,11.426
9826392,50609916,11.426
4559774,15144533,11.426
1187188,2238969,11.426
5706193,3690888,11.56
4860853,814298,11.56
5640375,1444340,11.56
4205641,12685813,11.56
377474,119019,11.682
6404106,2495295,11.682
197146,25188,11.682
4118162,20857768,11.682
7528746,8892809,11.682
5933463,20567907,11.682
2292495,9653086,11.682
5724845,29682074,11.682
2931271,11631886,11.682
5166870,1487352,11.682
11662695,8139434,11.682
5526487,28662210,11.682
3434614,17311095,11.682
2187766,9419684,11.682
9384269,48683351,11.682
10964552,56874023,11.682
9118262,21184200,11.682
732932,3817361,11.804
6238463,31691830,11.804
7634365,12243051,11.804
2332883,6701853,11.804
2601744,1651480,11.804
5371687,19917804,11.804
8274008,38403389,11.804
6215248,15098486,11.804
5004278,4225430,11.804
6019555,2810446,11.804
8166076,9073339,11.804
9235198,47990609,11.804
5856189,9230009,11.804
6444303,1651480,11.804
3052958,15350423,11.804
6445917,33653954,11.804
10591722,41777544,11.804
9824,25188,11.937999999999999
5215982,26985683,12.06
2246959,9419684,12.06
11220522,44083241,12.06
10653150,25308015,12.06
4614037,9073339,12.06
5455004,4962900,12.06
6661480,25093280,12.06
7966317,3333785,12.06
7823025,4595799,12.06
8815257,6103953,12.06
400067,1997048,12.06
4560053,8229,12.06
1051482,5291968,12.06
197727,964356,12.182
7500822,39290531,12.182
6886946,36088668,12.182
9106758,47467696,12.182
3968797,4762495,12.182
4645486,24050914,12.182
1966195,9419684,12.182
6848424,7028796,12.182
10227043,39338110,12.182
7920541,12243051,12.182
10597708,17426720,12.182
3842286,3149911,12.182
5684598,29472153,12.182
9577988,557469,12.182
5717690,1444340,12.316
22212,25188,12.316
6913668,4190558,12.316
6031151,31302964,12.437999999999999
250345,25188,12.437999999999999
2560413,9770603,12.437999999999999
6646604,31340713,12.437999999999999
9114896,43777733,12.437999999999999
9894686,8267675,12.437999999999999
1724900,7723912,12.437999999999999
7472068,38188681,12.437999999999999
5616179,24361937,12.437999999999999
8649257,3594203,12.437999999999999
8757949,45928122,12.437999999999999
6151079,6950436,12.437999999999999
21891,25188,12.437999999999999
7246272,19250407,12.437999999999999
9463606,45369382,12.437999999999999
8735827,45824409,12.437999999999999
8742890,45865686,12.437999999999999
3463914,17452489,12.437999999999999
8450098,42726977,12.437999999999999
5661246,12211716,12.437999999999999
7462268,19548932,12.56
5969920,2180383,12.56
3457722,6209951,12.56
3591359,9662986,12.56
7900936,41658743,12.56
2963419,15123694,12.56
1374466,255183,12.56
2848362,3011415,12.694
5380160,27889531,12.816
7996844,690922,12.816
1374434,255183,12.816
6705513,14486505,12.816
2701124,13822322,12.816
7874552,690922,12.816
3344639,16881770,12.816
9860,25188,12.816
5052151,19573145,12.816
4430821,4743011,12.816
5862806,16881770,12.816
11772497,39536288,12.816
9382898,48677395,12.816
10730,26988,12.937999999999999
6614984,10136526,12.937999999999999
3415033,16866221,12.937999999999999
8402408,44162105,12.937999999999999
6268805,2644382,12.937999999999999
4759864,24560453,12.937999999999999
9685102,815156,12.937999999999999
2776391,3137257,12.937999999999999
1131634,508268,12.937999999999999
801680,8229,12.937999999999999
6834270,14338710,13.072
12441,25188,13.072
5606682,29066313,13.194
5101552,17032616,13.194
8422876,21851356,13.194
5526514,28662210,13.194
3050565,7000428,13.194
5030871,25521953,13.194
8539551,1551509,13.194
6409811,4789734,13.194
9862792,47889779,13.316
5511924,28420948,13.316
5048406,26062958,13.316
8441187,27450054,13.316
8734707,45824409,13.316
7420789,17177989,13.316
705900,508268,13.316
1949996,8829183,13.316
7630340,5618949,13.45
5801643,30099169,13.45
1200502,6557340,13.45
1291333,970426,13.572
4279959,22220978,13.572
3730447,9329890,13.572
5295491,27425562,13.572
1128894,6103425,13.572
6645010,19782214,13.572
4687499,4540666,13.572
4900659,5873558,13.572
9047230,14890516,13.694
7614517,39934024,13.694
8696236,19470226,13.694
8458210,9410008,13.694
1810397,9485021,13.694
3079305,15637560,13.694
1918537,9918991,13.694
8566407,21747122,13.694
1878903,7015660,13.694
7194793,9969381,13.694
4364989,9653086,13.694
2583074,13226301,13.694
4431220,23002667,13.694
2754975,6885890,13.694
8595650,14535919,13.694
4244110,22024144,13.828
8335103,43937165,13.828
1602491,3875741,13.828
6314998,6331373,13.95
7434871,38945687,13.95
8670336,21184200,13.95
2682662,1444340,13.95
1141888,6262335,13.95
48612,206505,13.95
4699828,19466495,13.95
4902542,1186415,14.072
9383459,48679868,14.072
8310807,28820575,14.072
5783197,4552954,14.072
9145242,41542719,14.072
4053612,21021264,14.072
5990808,10545148,14.072
4555637,11228809,14.072
3591388,18092266,14.072
4160585,224090,14.072
1545185,697401,14.328
2916208,14892598,14.328
7368611,38611099,14.328
585148,2883829,14.328
4089940,20857768,14.328
2529318,12952234,14.45
4526315,4705050,14.45
9549850,49453306,14.45
8518237,44851947,14.45
9694218,50065477,14.45
5125723,2914305,14.45
4530670,23490243,14.45
3049206,508268,14.45
6310903,32783797,14.45
1587540,2004732,14.45
6075932,4307515,14.45
7842550,11341278,14.584
2694019,12985903,14.706
2848330,3011415,14.706
2842124,12312638,14.706
1745339,3654852,14.706
9362821,48584100,14.706
1156549,6108324,14.706
3344322,9898255,14.706
9180947,47618394,14.828
6778788,35486394,14.828
962610,4434391,14.828
3898015,8139434,14.828
1542778,8222844,14.828
4977034,25655149,14.828
6171496,6213232,14.828
5706985,6570877,15.084
2473997,3875741,15.084
4432035,22892596,15.084
5761592,29890732,15.084
4518710,10478250,15.084
4823089,19480579,15.084
4546333,20857768,15.084
29155,25188,15.084
3276286,15760345,15.084
8733896,3169119,15.206
8011545,42300377,15.206
4402259,22851843,15.206
6146559,22546682,15.206
6242681,32407843,15.206
4861476,799496,15.206
4995033,11206328,15.206
3075044,2572247,15.462
3420221,9189449,15.462
3359282,343563,15.462
2108738,10750832,15.462
2126053,10844648,15.462
1166808,2254462,15.462
6432655,28525504,15.462
3870046,17010369,15.462
4832846,16522894,15.584
8320775,22776068,15.584
9107357,47470056,15.584
848152,1220808,15.84
6523777,34118474,15.84
5146451,9663343,15.84
4216208,10663539,15.84
1489289,7964081,15.84
2848370,3011415,15.84
5990896,31035017,15.84
2848239,3011415,15.962
5088560,21609039,15.962
705919,508268,15.962
6390634,2810446,15.962
9208166,47889779,15.962
4924009,2356643,15.974
5075267,814298,16.096
2823378,7000428,16.218
3353,4240,16.218
189965,205107,16.218
2392462,12221171,16.218
4947526,25499738,16.34
831744,1944123,16.34
5019306,15862012,16.34
7482338,37882842,16.34
9207914,47889779,16.34
335730,290698,16.352
6939454,9663343,16.474
2634499,6331373,16.474
7533100,39469377,16.474
7082775,37128954,16.474
849408,4434391,16.596
1109224,1531239,16.596
4278067,9653086,16.596
8703026,45686983,16.596
2043541,10478250,16.596
8987722,6103953,16.718
6765855,14453758,16.718
4766321,21313500,16.718
4377247,22726574,16.718
4457943,20912254,16.718
1264063,3003724,16.718
8885820,43124779,16.718
8799256,43959997,16.718
5782221,18601802,16.718
5241043,24461269,16.974
5690424,28090138,16.974
6693872,35040181,16.974
1113272,3676936,16.974
4178790,1444340,16.974
9887215,24629559,16.974
6317304,4170200,16.974
2549840,814298,16.974
8466658,25308015,16.974
650956,3269854,16.974
179245,119019,16.974
2308630,5448841,17.096
7514931,39352024,17.096
5874408,24337472,17.096
9033996,14890516,17.096
4025268,449295,17.096
2569369,13155584,17.096
1220971,5578043,17.352
3585343,10332798,17.352
7630346,5618949,17.352
8131410,6017901,17.352
1110769,6097281,17.352
2811937,10273324,17.352
182049,434539,17.474
5870922,26956083,17.474
4331214,3945438,17.474
4278873,9189449,17.474
6317446,9410008,17.474
24240,97821,17.474
6730758,207475,17.474
7491183,16274741,17.474
3601254,17194624,17.608
3677662,660123,17.73
1419197,576054,17.73
5927267,26098645,17.73
4223387,5689782,17.73
164418,784237,17.73
6626933,4718853,17.73
5506,8229,17.73
8238404,28820575,17.73
6075481,13765922,17.73
3740274,18824139,17.852
8065282,16284736,17.852
4364925,9653086,17.852
894539,4762495,17.852
5991110,28719398,17.852
2439779,213107,17.852
5153080,2594165,17.852
8974778,46899211,17.852
1881180,115522,17.852
2219399,1624549,17.852
10231714,52580942,17.852
5146447,9663343,17.986
8830015,22591136,18.108
4573238,5578043,18.108
6160803,13124709,18.108
5054601,26098645,18.108
3673688,18142992,18.108
2862120,1416883,18.108
973695,1760577,18.108
5729845,29709417,18.108
7914359,20582119,18.108
4075898,20857768,18.108
4573388,5578043,18.108
1090413,1984434,18.108
5967421,26956083,18.108
7239024,7988017,18.23
6764572,35411494,18.23
6134013,331174,18.23
4996375,25499738,18.23
6976,16701,18.23
1278391,6957165,18.23
2634361,6331373,18.364
3377871,7000428,18.364
1835533,1716576,18.364
2372987,814298,18.486
5269216,1444340,18.486
2301709,1444340,18.486
7033732,5256414,18.486
1341072,4161865,18.486
6317722,9410008,18.608
9259184,2006852,18.608
5582163,28943553,18.608
7540480,38611099,18.608
4275846,2356643,18.742
6602217,24584716,18.864
2794782,10273324,18.864
2360109,9967305,18.864
3902984,20210166,18.986
2886933,13776857,18.986
3629014,18190121,18.986
442735,1592221,18.986
3181719,7640908,18.986
7910223,30490577,18.986
3419711,9189449,19.242
4975581,12937716,19.242
4294835,9189449,19.242
3792147,6989109,19.242
5364137,23777641,19.242
8751275,5235073,19.242
847808,4426354,19.242
4287348,22257404,19.242
753446,3962517,19.364
4586681,12795084,19.364
491332,2357193,19.364
225834,1176995,19.364
39116,167745,19.364
3032367,5695034,19.364
1223050,3432624,19.364
341207,1730791,19.364
8419159,22613142,19.364
8052617,21184200,19.62
182613,875739,19.62
333808,1698147,19.62
4106372,757253,19.62
3653207,18477814,19.62
1887507,970787,19.62
7287822,17844905,19.742
7714627,20627610,19.742
332225,1693497,19.742
7880828,41542719,19.742
1551205,8261931,19.742
5146580,9663343,19.875999999999998
2931870,11631886,19.997999999999998
5593888,21009959,19.997999999999998
6453686,24732813,19.997999999999998
2722165,13929879,19.997999999999998
6324649,23029544,19.997999999999998
3359713,9162273,20.12
7277653,30172860,20.12
9676551,22249835,20.12
2326445,912631,20.12
196806,958639,20.12
8988506,6103953,20.12
2365632,12083797,20.375999999999998
4054079,20912254,20.375999999999998
1773334,3690888,20.375999999999998
2657905,5578043,20.375999999999998
585028,2883279,20.375999999999998
4580825,5578043,20.375999999999998
1175376,1444340,20.375999999999998
3664031,2006852,20.375999999999998
6296656,9410008,20.497999999999998
3937236,20210166,20.497999999999998
4303606,21851356,20.497999999999998
5026613,20060949,20.497999999999998
5806230,14836476,20.497999999999998
3659917,4464034,20.497999999999998
13589,25188,20.754
5967637,25205247,20.754
3917027,6331373,20.754
1102623,5622624,20.875999999999998
8662258,26268405,20.875999999999998
8556025,45037374,20.875999999999998
4107959,10136526,20.875999999999998
7988755,8408214,20.875999999999998
6410674,1416883,20.875999999999998
973840,5325924,20.875999999999998
4828640,8625838,21.132
1042420,5715872,21.132
6050311,31397283,21.132
879929,4653380,21.254
820073,1911807,21.254
6066455,9410008,21.254
458215,1956464,21.254
5976821,432317,21.254
8442940,3022224,21.254
1658983,8792144,21.254
466361,2315920,21.51
3229255,16343599,21.632
4262255,21873698,21.632
2915595,14889768,21.632
6261296,7614614,21.632
8486671,44696338,21.632
3057116,15561828,21.632
6565713,34343733,21.632
8720718,45771009,21.632
1342370,1444340,21.766000000000002
4283698,333210,21.888
957224,4210157,21.888
8238311,28820575,21.888
8228903,28820575,21.888
5163162,26704689,21.888
8930592,4776690,21.888
667325,869131,21.888
2167993,317841,22.01
7181950,9410008,22.01
2754149,14050476,22.01
743211,2796082,22.01
6292261,21851356,22.266000000000002
586994,2894162,22.266000000000002
5174821,26766201,22.266000000000002
8252058,42838239,22.388
6695,8229,22.388
4000384,10910804,22.388
2216767,11308029,22.388
6326257,9410008,22.388
5182313,548184,22.388
2747654,2356643,22.4
8400275,324630,22.522
9896713,19509044,22.644
1839549,8139434,22.644
198789,970426,22.644
40601,174986,22.766000000000002
749247,3920014,22.766000000000002
5267396,5160525,23.022
8153848,28820575,23.022
6343532,33037385,23.022
1803138,4610847,23.144
6316145,32860113,23.144
570493,914630,23.144
4934600,25424192,23.144
1550047,1444340,23.278
6925085,31804748,23.4
76073,405376,23.4
1067184,848706,23.522
453660,2254462,23.522
349347,1444340,23.656
5074924,814298,23.656
4065578,16779145,23.9
6609546,34584706,23.9
4020650,17194624,24.034
276450,1444340,24.034
3412990,9189449,24.156
5593939,11159801,24.278
2378421,12150111,24.278
4149974,8498315,24.278
1529127,8067344,24.278
7310887,38302832,24.278
6452246,14007443,24.278
1240598,2356643,24.412
336946,1713739,24.534
2636365,13499840,24.534
4177233,21674032,24.534
1373520,1220808,24.534
4549374,18286028,24.656
6248970,32449720,24.656
3375010,17028503,24.656
3957602,2127414,24.656
1732804,9090219,24.656
1179872,6455015,24.656
1471308,7673571,24.79
2174476,5618949,24.912
8172380,28820575,24.912
232990,847253,24.912
3520353,6508758,25.034
5453,8021,25.034
1203014,6570954,25.034
2930663,8139434,25.034
3377100,7629859,25.034
5969852,1849822,25.034
1391492,7523199,25.034
1887581,970787,25.168
2931165,11631886,25.29
4251795,981669,25.29
3294775,9898255,25.29
2000797,9898255,25.29
4577188,5618949,25.29
7330494,38403389,25.412
1428355,7422781,25.412
1426754,5578043,25.668
8271384,43613912,25.668
6134145,31804748,25.79
3068453,2356643,25.924
1197857,1444340,26.046
1704090,5115759,26.046
3294152,9898255,26.046
6088708,6950436,26.046
4609785,16522894,26.046
3601030,3689882,26.168
4263736,11228809,26.168
2564544,261895,26.168
4460532,11228809,26.168
6823828,35742537,26.424
8351880,25296328,26.424
6741968,28662502,26.546
4583526,23759488,26.546
4190704,11272292,26.68
8116523,42431392,26.802
3602379,18150109,26.802
4204961,5066654,26.924
6323935,31804748,26.924
4574921,11272292,27.18
1960407,10013311,27.18
3901439,8139434,27.18
3615760,17000652,27.558
2658094,5578043,27.558
336788,1713309,27.68
2183058,11132080,27.68
623731,3093639,27.68
4196643,3594203,27.936
658029,1444340,27.936
6954861,36453929,28.058
6552654,20582119,28.058
8036024,42431392,28.058
5672200,23412310,28.058
3410087,17194624,28.314
4922204,6570877,28.314
4369766,6846812,28.436
3897963,8139434,28.436
3240187,8011471,28.436
2843445,3164508,28.436
5734770,27015747,28.436
1252289,1462158,28.436
1471373,7673571,28.57
4080000,6331373,28.692
7881551,1639654,28.814
2441095,3594203,28.948
6240901,32373289,28.948
3432438,17298276,29.07
3890373,19357187,29.192
1179399,6430732,29.192
4863108,8157833,29.448
5889190,4144048,29.57
7281884,25742899,29.57
7692933,9508341,29.57
1525494,8139434,29.826
4863101,8157833,29.826
2843596,3351569,29.948
6347026,19032128,29.948
1178371,6430732,29.948
6924700,20582119,30.204
6181758,31804748,30.204
1956275,9622924,30.582
2278704,11631886,30.582
6554785,28123912,30.704
2021274,1417977,30.96
1322461,7178644,31.082
3945704,20447366,31.082
225979,1176995,31.082
7713728,34916087,31.46
3897995,8139434,31.46
1048397,2543390,31.46
5025015,25932315,31.594
6933545,15472064,31.716
4151979,21541399,31.838
2947662,9402135,31.838
3946215,20447366,31.838
7003280,36057933,32.094
1529321,8139434,32.094
2022303,10393465,32.216
2277821,9410008,32.216
7693354,28184994,32.472
4293597,9189449,32.472
728238,2139546,32.85
4015972,14303759,32.972
44205,128280,32.972
6134867,20582119,33.228
716245,3690995,33.228
2798787,13372537,33.35
315982,119019,33.606
7124590,825370,33.606
1332786,6608084,33.728
4909590,25279966,33.728
750438,3945438,33.728
69369,255183,34.106
3727560,19036819,34.362
1167221,6391436,34.362
6142396,31862615,34.484
179244,119019,34.74
1935042,10013311,34.74
2764624,6103425,34.74
2135075,3594203,35.117999999999995
4924910,24997738,35.117999999999995
4793787,24658662,35.24
3166256,16059043,35.24
3432321,17288874,35.495999999999995
1692573,8814724,35.617999999999995
3392423,3462813,35.617999999999995
4586590,21890476,35.995999999999995
1885825,6391436,35.995999999999995
526970,85770,36.251999999999995
3721095,10477638,36.373999999999995
2881388,9410008,36.373999999999995
2846739,85770,36.508
176006,841314,36.63
1112193,6103425,36.63
6006121,23208278,36.63
3021446,113091,36.63
2515870,12878584,37.008
6089865,3637081,37.13
1013978,5578043,37.642
3749523,3842205,37.764
994138,5460465,37.886
6742905,324630,37.898
2014882,1521296,38.142
3969526,5408229,38.142
5882411,18807469,38.264
990668,1651480,38.264
1171578,3765817,39.02
29765,128280,39.02
6744206,4192732,39.276
4105704,21299112,39.398
3528826,10493424,39.398
2174711,5618949,39.654
45987,205107,39.654
6870366,13382900,40.532000000000004
24232,97805,40.910000000000004
619142,501427,40.910000000000004
8982616,22264304,41.166
169430,807320,41.166
2683284,1015632,41.544
554720,2727109,41.666
2295530,11725202,41.666
581285,2859325,41.666
5940866,12720679,42.044
210097,1035747,42.422
1821633,7799789,42.422
4304969,1723274,42.422
1391215,119019,42.678
257588,1355344,43.178
37864,162705,43.934
1885386,6391436,43.934
217498,1123263,44.312
1112067,6103425,44.568
200265,847253,44.946
474066,2161881,45.324
5892953,17744599,45.324
60029,255183,45.446
2395326,12230539,45.446
4765070,24584716,45.702
3985462,9410008,45.824
3616081,18190121,45.824
1815326,9508341,46.08
3442711,17351265,46.08
23619,93112,46.458
4967219,23953876,46.714
205894,119019,46.836
1327725,7205617,47.214
3302294,1369968,47.47
1591827,8491165,47.592
497810,2329611,47.97
4553903,10850877,48.348
6676364,13382900,48.47
72811,378555,49.104
2898226,10716287,49.104
36885,159160,49.226
163941,8229,49.86
177129,847253,49.86
5709298,2006852,50.738
2875267,14696258,50.738
508017,2503703,51.372
625012,3100734,51.494
4695542,23953876,51.75
2698996,13812113,52.25
568234,2796082,52.25
4568116,11228809,52.25
4428586,17618315,52.628
1936861,10021116,53.384
6337106,22264304,54.018
336960,1713739,55.53
1994683,3839373,55.53
4025194,1480518,55.652
1454258,7799789,56.408
2243598,321452,56.542
1071235,965697,57.42
4820071,93916,57.542
4090224,17783651,57.92
1850260,9663343,58.176
915272,4608023,58.554
2227959,2005394,58.932
4359160,324630,59.566
3129309,3637081,60.066
3987926,1480518,60.188
1038465,85770,60.444
3988018,1480518,60.566
4314054,22264304,61.2
220676,1144302,61.322
93505,501427,61.956
3012529,2005394,61.956
3693850,18807469,62.078
1115394,884747,62.078
1881298,1920539,62.078
3992208,324630,62.212
1884045,9663343,62.712
1161210,3887707,63.09
57800,68870,65.73599999999999
225224,85770,66.49199999999999
27546,119019,66.87
536865,2618808,67.626
1321422,6608084,68.50399999999999
891661,4737456,69.138
2795342,14299585,70.016
798957,1651480,71.15
77691,119019,72.918
322593,1651480,72.918
447826,2053557,74.174
1178106,1407005,74.808
366038,633554,75.56400000000001
451872,2244581,76.576
1584362,6608084,77.954
1178162,1407005,78.21
1544702,6608084,78.71
1147871,1407005,78.966
708802,3648427,79.844
1472481,6608084,79.844
1472520,6608084,80.222
1141522,1407005,81.234
22354,85770,81.234
1615033,3637081,82.746
766700,3637081,83.502
197972,965697,84.002
2776143,324630,84.892
1695275,324630,88.294
47521,119019,89.55
1136972,1480518,97.232
